Color_field,Retribuzione mensile netta,Ateneo,Gruppo disciplinare,Tipo di corso,Numero di laureati,Tasso di occupazione
Architettura e ingegneria civile,1709.0,Insubria,Architettura e ingegneria civile,Laurea magistrale biennale,25,100.0
Architettura e ingegneria civile,1680.0,L’Aquila,Architettura e ingegneria civile,Laurea magistrale biennale,32,100.0
Architettura e ingegneria civile,1494.0,Marche Politecnica,Architettura e ingegneria civile,Laurea magistrale biennale,55,94.7
Architettura e ingegneria civile,1542.0,Messina,Architettura e ingegneria civile,Laurea magistrale biennale,8,50.0
Architettura e ingegneria civile,1590.0,Milano,Architettura e ingegneria civile,Laurea magistrale biennale,10,87.5
Architettura e ingegneria civile,1462.0,Modena e Reggio Emilia,Architettura e ingegneria civile,Laurea magistrale biennale,33,96.0
Architettura e ingegneria civile,1459.0,Molise,Architettura e ingegneria civile,Laurea magistrale biennale,5,100.0
Architettura e ingegneria civile,1538.0,Napoli Federico II,Architettura e ingegneria civile,Laurea magistrale biennale,215,90.2
Architettura e ingegneria civile,1209.0,Napoli Parthenope,Architettura e ingegneria civile,Laurea magistrale biennale,5,100.0
Architettura e ingegneria civile,1518.0,Padova,Architettura e ingegneria civile,Laurea magistrale biennale,145,92.4
Architettura e ingegneria civile,1660.0,Palermo,Architettura e ingegneria civile,Laurea magistrale biennale,66,85.0
Architettura e ingegneria civile,1374.0,Parma,Architettura e ingegneria civile,Laurea magistrale biennale,62,91.1
Architettura e ingegneria civile,1589.0,Pavia,Architettura e ingegneria civile,Laurea magistrale biennale,60,88.9
Architettura e ingegneria civile,1459.0,Perugia,Architettura e ingegneria civile,Laurea magistrale biennale,23,94.7
Architettura e ingegneria civile,1730.0,Pisa,Architettura e ingegneria civile,Laurea magistrale biennale,27,80.0
Architettura e ingegneria civile,1560.0,Reggio Calabria Mediterranea,Architettura e ingegneria civile,Laurea magistrale biennale,22,81.3
Architettura e ingegneria civile,1472.0,Roma Sapienza,Architettura e ingegneria civile,Laurea magistrale biennale,404,80.6
Architettura e ingegneria civile,1637.0,Roma Tor Vergata,Architettura e ingegneria civile,Laurea magistrale biennale,32,100.0
Architettura e ingegneria civile,1441.0,Roma Tre,Architettura e ingegneria civile,Laurea magistrale biennale,136,92.3
Architettura e ingegneria civile,1728.0,Salento,Architettura e ingegneria civile,Laurea magistrale biennale,24,94.7
Architettura e ingegneria civile,1563.0,Salerno,Architettura e ingegneria civile,Laurea magistrale biennale,45,87.9
Architettura e ingegneria civile,1239.0,Sannio,Architettura e ingegneria civile,Laurea magistrale biennale,13,100.0
Architettura e ingegneria civile,1183.0,Sassari,Architettura e ingegneria civile,Laurea magistrale biennale,31,61.9
Architettura e ingegneria civile,1563.0,Torino Politecnico,Architettura e ingegneria civile,Laurea magistrale biennale,716,88.5
Architettura e ingegneria civile,1748.0,Trento,Architettura e ingegneria civile,Laurea magistrale biennale,69,98.0
Architettura e ingegneria civile,1706.0,Trieste,Architettura e ingegneria civile,Laurea magistrale biennale,28,91.3
Architettura e ingegneria civile,1563.0,Udine,Architettura e ingegneria civile,Laurea magistrale biennale,32,90.9
Architettura e ingegneria civile,1360.0,Venezia IUAV,Architettura e ingegneria civile,Laurea magistrale biennale,473,88.7
Architettura e ingegneria civile,2002.0,eCampus - telematica,Architettura e ingegneria civile,Laurea magistrale biennale,209,89.6
Arte e design,1096.0,*,Arte e design,*,10887,51.4
Arte e design,1032.0,Bari,Arte e design,*,104,43.7
Arte e design,1061.0,Bari Politecnico,Arte e design,*,112,36.2
Arte e design,776.0,Basilicata,Arte e design,*,33,26.3
Arte e design,1121.0,Bologna,Arte e design,*,1282,58.0
Arte e design,1412.0,Bolzano,Arte e design,*,77,68.2
Arte e design,1070.0,Cagliari,Arte e design,*,120,40.6
Arte e design,1069.0,Calabria,Arte e design,*,83,29.6
Arte e design,1216.0,Camerino,Arte e design,*,74,63.3
Arte e design,915.0,Campania Luigi Vanvitelli,Arte e design,*,314,43.0
Arte e design,,Cassino e Lazio Meridionale,Arte e design,*,2,
Arte e design,946.0,Catania,Arte e design,*,147,26.6
Arte e design,1085.0,Chieti e Pescara,Arte e design,*,140,43.0
Arte e design,1348.0,Ferrara,Arte e design,*,86,45.3
Arte e design,1134.0,Firenze,Arte e design,*,572,52.6
Arte e design,813.0,Foggia,Arte e design,*,17,44.4
Arte e design,1255.0,Genova,Arte e design,*,347,63.8
Arte e design,1269.0,L’Aquila,Arte e design,*,11,57.1
Arte e design,1042.0,Macerata,Arte e design,*,69,55.6
Arte e design,1241.0,Messina,Arte e design,*,31,57.1
Arte e design,1036.0,Milano,Arte e design,*,458,53.2
Arte e design,1056.0,Milano IULM,Arte e design,*,504,63.1
Arte e design,1209.0,Milano Vita-Salute S. Raffaele,Arte e design,*,7,100.0
Arte e design,1001.0,Molise,Arte e design,*,9,28.6
Arte e design,923.0,Napoli Benincasa,Arte e design,*,72,40.4
Arte e design,840.0,Napoli Federico II,Arte e design,*,245,40.9
Arte e design,751.0,Napoli L’Orientale,Arte e design,*,37,31.6
Arte e design,1073.0,Padova,Arte e design,*,297,52.8
Arte e design,979.0,Palermo,Arte e design,*,368,36.1
Arte e design,1024.0,Parma,Arte e design,*,109,50.0
Arte e design,1011.0,Pavia,Arte e design,*,118,73.9
Arte e design,1119.0,Perugia,Arte e design,*,194,45.8
Arte e design,1062.0,Pisa,Arte e design,*,229,51.8
Arte e design,718.0,Reggio Calabria Mediterranea,Arte e design,*,47,28.6
Arte e design,,Roma Link,Arte e design,*,3,
Arte e design,1116.0,Roma Sapienza,Arte e design,*,1377,49.7
Arte e design,1275.0,Roma Tor Vergata,Arte e design,*,130,54.5
Arte e design,1114.0,Roma Tre,Arte e design,*,460,54.9
Arte e design,1055.0,Salento,Arte e design,*,102,40.0
Arte e design,870.0,Salerno,Arte e design,*,220,31.0
Arte e design,1276.0,Sassari,Arte e design,*,16,50.0
Arte e design,1098.0,Siena,Arte e design,*,99,35.1
Arte e design,1564.0,Teramo,Arte e design,*,42,39.1
Arte e design,1031.0,Torino,Arte e design,*,362,49.8
Arte e design,1171.0,Torino Politecnico,Arte e design,*,295,58.3
Arte e design,1327.0,Trento,Arte e design,*,54,54.1
Arte e design,,Trieste,Arte e design,*,2,
Arte e design,1417.0,Tuscia,Arte e design,*,29,31.6
Arte e design,1043.0,Udine,Arte e design,*,174,60.7
Arte e design,947.0,Urbino Carlo Bo,Arte e design,*,18,53.8
Arte e design,1084.0,Venezia Ca’ Foscari,Arte e design,*,421,48.1
Arte e design,1162.0,Venezia IUAV,Arte e design,*,565,63.0
Arte e design,1074.0,Verona,Arte e design,*,159,59.8
Arte e design,1222.0,eCampus - telematica,Arte e design,*,44,76.5
Arte e design,1013.0,*,Arte e design,Laurea di primo livello,7354,43.1
Arte e design,1059.0,Bari,Arte e design,Laurea di primo livello,53,23.1
Arte e design,1115.0,Bari Politecnico,Arte e design,Laurea di primo livello,97,28.6
Arte e design,813.0,Basilicata,Arte e design,Laurea di primo livello,30,22.2
Arte e design,974.0,Bologna,Arte e design,Laurea di primo livello,721,46.2
Arte e design,1078.0,Bolzano,Arte e design,Laurea di primo livello,50,71.4
Arte e design,1063.0,Cagliari,Arte e design,Laurea di primo livello,87,33.3
Arte e design,1192.0,Calabria,Arte e design,Laurea di primo livello,58,19.4
Arte e design,1162.0,Camerino,Arte e design,Laurea di primo livello,57,60.9
Arte e design,818.0,Campania Luigi Vanvitelli,Arte e design,Laurea di primo livello,237,37.1
Arte e design,1084.0,Catania,Arte e design,Laurea di primo livello,90,20.3
Arte e design,1044.0,Chieti e Pescara,Arte e design,Laurea di primo livello,119,40.8
Arte e design,1348.0,Ferrara,Arte e design,Laurea di primo livello,86,45.3
Arte e design,1050.0,Firenze,Arte e design,Laurea di primo livello,398,45.8
Arte e design,813.0,Foggia,Arte e design,Laurea di primo livello,17,44.4
Arte e design,1173.0,Genova,Arte e design,Laurea di primo livello,246,53.7
Arte e design,,L’Aquila,Arte e design,Laurea di primo livello,1,
Arte e design,989.0,Macerata,Arte e design,Laurea di primo livello,38,52.4
Arte e design,1340.0,Messina,Arte e design,Laurea di primo livello,19,41.7
Arte e design,987.0,Milano,Arte e design,Laurea di primo livello,347,44.7
Arte e design,935.0,Milano IULM,Arte e design,Laurea di primo livello,341,52.7
Arte e design,376.0,Molise,Arte e design,Laurea di primo livello,6,20.0
Arte e design,876.0,Napoli Benincasa,Arte e design,Laurea di primo livello,48,31.3
Arte e design,712.0,Napoli Federico II,Arte e design,Laurea di primo livello,161,33.3
Arte e design,751.0,Napoli L’Orientale,Arte e design,Laurea di primo livello,37,31.6
Arte e design,1057.0,Padova,Arte e design,Laurea di primo livello,191,45.4
Arte e design,928.0,Palermo,Arte e design,Laurea di primo livello,286,31.0
Arte e design,1042.0,Parma,Arte e design,Laurea di primo livello,88,45.3
Arte e design,559.0,Pavia,Arte e design,Laurea di primo livello,35,62.5
Arte e design,1128.0,Perugia,Arte e design,Laurea di primo livello,166,43.4
Arte e design,1082.0,Pisa,Arte e design,Laurea di primo livello,161,43.2
Arte e design,718.0,Reggio Calabria Mediterranea,Arte e design,Laurea di primo livello,47,28.6
Arte e design,,Roma Link,Arte e design,Laurea di primo livello,3,
Arte e design,1019.0,Roma Sapienza,Arte e design,Laurea di primo livello,766,43.3
Arte e design,1021.0,Roma Tor Vergata,Arte e design,Laurea di primo livello,71,42.2
Arte e design,1026.0,Roma Tre,Arte e design,Laurea di primo livello,325,48.0
Arte e design,938.0,Salento,Arte e design,Laurea di primo livello,69,25.5
Arte e design,797.0,Salerno,Arte e design,Laurea di primo livello,175,29.0
Arte e design,1276.0,Sassari,Arte e design,Laurea di primo livello,16,50.0
Arte e design,1155.0,Siena,Arte e design,Laurea di primo livello,72,21.1
Arte e design,1564.0,Teramo,Arte e design,Laurea di primo livello,33,45.0
Arte e design,928.0,Torino,Arte e design,Laurea di primo livello,273,40.3
Arte e design,1076.0,Torino Politecnico,Arte e design,Laurea di primo livello,239,50.3
Arte e design,1314.0,Trento,Arte e design,Laurea di primo livello,39,42.9
Arte e design,,Trieste,Arte e design,Laurea di primo livello,2,
Arte e design,1376.0,Tuscia,Arte e design,Laurea di primo livello,23,26.7
Arte e design,960.0,Udine,Arte e design,Laurea di primo livello,122,55.4
Arte e design,970.0,Venezia Ca’ Foscari,Arte e design,Laurea di primo livello,303,41.7
Arte e design,1067.0,Venezia IUAV,Arte e design,Laurea di primo livello,349,54.1
Arte e design,927.0,Verona,Arte e design,Laurea di primo livello,112,45.0
Arte e design,1222.0,eCampus - telematica,Arte e design,Laurea di primo livello,44,76.5
Arte e design,1197.0,*,Arte e design,Laurea magistrale biennale,3533,67.5
Arte e design,1020.0,Bari,Arte e design,Laurea magistrale biennale,51,68.8
Arte e design,967.0,Bari Politecnico,Arte e design,Laurea magistrale biennale,15,69.2
Arte e design,,Basilicata,Arte e design,Laurea magistrale biennale,3,
Arte e design,1230.0,Bologna,Arte e design,Laurea magistrale biennale,561,71.9
Arte e design,2078.0,Bolzano,Arte e design,Laurea magistrale biennale,27,62.5
Arte e design,1080.0,Cagliari,Arte e design,Laurea magistrale biennale,33,57.1
Arte e design,987.0,Calabria,Arte e design,Laurea magistrale biennale,25,50.0
Arte e design,1384.0,Camerino,Arte e design,Laurea magistrale biennale,17,71.4
Arte e design,1098.0,Campania Luigi Vanvitelli,Arte e design,Laurea magistrale biennale,77,62.8
Arte e design,,Cassino e Lazio Meridionale,Arte e design,Laurea magistrale biennale,2,
Arte e design,818.0,Catania,Arte e design,Laurea magistrale biennale,57,37.1
Arte e design,1376.0,Chieti e Pescara,Arte e design,Laurea magistrale biennale,21,62.5
Arte e design,1256.0,Firenze,Arte e design,Laurea magistrale biennale,174,68.3
Arte e design,1353.0,Genova,Arte e design,Laurea magistrale biennale,101,82.8
Arte e design,1269.0,L’Aquila,Arte e design,Laurea magistrale biennale,10,57.1
Arte e design,1087.0,Macerata,Arte e design,Laurea magistrale biennale,31,58.3
Arte e design,1170.0,Messina,Arte e design,Laurea magistrale biennale,12,77.8
Arte e design,1110.0,Milano,Arte e design,Laurea magistrale biennale,111,74.7
Arte e design,1187.0,Milano IULM,Arte e design,Laurea magistrale biennale,163,80.3
Arte e design,1209.0,Milano Vita-Salute S. Raffaele,Arte e design,Laurea magistrale biennale,7,100.0
Arte e design,,Molise,Arte e design,Laurea magistrale biennale,3,
Arte e design,966.0,Napoli Benincasa,Arte e design,Laurea magistrale biennale,24,55.0
Arte e design,1012.0,Napoli Federico II,Arte e design,Laurea magistrale biennale,84,59.0
Arte e design,1090.0,Padova,Arte e design,Laurea magistrale biennale,106,64.5
Arte e design,1076.0,Palermo,Arte e design,Laurea magistrale biennale,82,52.6
Arte e design,969.0,Parma,Arte e design,Laurea magistrale biennale,21,72.7
Arte e design,1110.0,Pavia,Arte e design,Laurea magistrale biennale,83,77.4
Arte e design,1080.0,Perugia,Arte e design,Laurea magistrale biennale,28,61.1
Arte e design,1037.0,Pisa,Arte e design,Laurea magistrale biennale,68,69.6
Arte e design,1207.0,Roma Sapienza,Arte e design,Laurea magistrale biennale,611,58.1
Arte e design,1484.0,Roma Tor Vergata,Arte e design,Laurea magistrale biennale,59,71.9
Arte e design,1243.0,Roma Tre,Arte e design,Laurea magistrale biennale,135,69.0
Arte e design,1138.0,Salento,Arte e design,Laurea magistrale biennale,33,64.3
Arte e design,1076.0,Salerno,Arte e design,Laurea magistrale biennale,45,38.5
Arte e design,1057.0,Siena,Arte e design,Laurea magistrale biennale,27,63.2
Arte e design,,Teramo,Arte e design,Laurea magistrale biennale,9,
Arte e design,1164.0,Torino,Arte e design,Laurea magistrale biennale,89,72.1
Arte e design,1391.0,Torino Politecnico,Arte e design,Laurea magistrale biennale,56,91.7
Arte e design,1344.0,Trento,Arte e design,Laurea magistrale biennale,15,88.9
Arte e design,1501.0,Tuscia,Arte e design,Laurea magistrale biennale,6,50.0
Arte e design,1174.0,Udine,Arte e design,Laurea magistrale biennale,52,71.1
Arte e design,947.0,Urbino Carlo Bo,Arte e design,Laurea magistrale biennale,18,53.8
Arte e design,1224.0,Venezia Ca’ Foscari,Arte e design,Laurea magistrale biennale,118,59.5
Arte e design,1259.0,Venezia IUAV,Arte e design,Laurea magistrale biennale,216,75.3
Arte e design,1215.0,Verona,Arte e design,Laurea magistrale biennale,47,87.5
Economico,1431.0,*,Economico,*,45102,62.4
Economico,1210.0,Bari,Economico,*,862,53.3
Economico,1132.0,Basilicata,Economico,*,111,44.7
Economico,1491.0,Bergamo,Economico,*,1003,77.0
Economico,1547.0,Bologna,Economico,*,2336,63.6
Economico,1813.0,Bolzano,Economico,*,224,73.8
Economico,1460.0,Brescia,Economico,*,747,66.5
Economico,1340.0,Cagliari,Economico,*,364,50.0
Economico,1257.0,Calabria,Economico,*,545,48.4
Economico,1107.0,Camerino,Economico,*,37,32.1
Economico,1249.0,Campania Luigi Vanvitelli,Economico,*,426,52.0
Economico,1409.0,Cassino e Lazio Meridionale,Economico,*,305,45.8
Economico,1245.0,Catania,Economico,*,701,49.0
Economico,1180.0,Catanzaro,Economico,*,155,42.6
Economico,1352.0,Chieti e Pescara,Economico,*,669,53.7
Economico,1354.0,Enna Kore,Economico,*,100,46.8
Economico,1331.0,Ferrara,Economico,*,840,60.4
Economico,1366.0,Firenze,Economico,*,954,60.6
Economico,1177.0,Foggia,Economico,*,297,46.5
Economico,1375.0,Genova,Economico,*,672,63.4
Economico,1750.0,Giustino Fortunato - telematica,Economico,*,152,88.3
Economico,1475.0,Insubria,Economico,*,533,72.3
Economico,1579.0,LIUC Carlo Cattaneo,Economico,*,727,65.7
Economico,1412.0,LUM Giuseppe Degennaro,Economico,*,370,63.7
Economico,1223.0,L’Aquila,Economico,*,149,44.1
Economico,1239.0,Macerata,Economico,*,141,62.0
Economico,1418.0,Marche Politecnica,Economico,*,615,64.5
Economico,1127.0,Messina,Economico,*,313,52.6
Economico,1591.0,Milano,Economico,*,523,72.4
Economico,1422.0,Milano Bicocca,Economico,*,1659,66.1
Economico,1454.0,Milano IULM,Economico,*,177,69.1
Economico,1389.0,Modena e Reggio Emilia,Economico,*,1248,68.6
Economico,1212.0,Molise,Economico,*,113,49.4
Economico,1185.0,Napoli Benincasa,Economico,*,108,48.6
Economico,1249.0,Napoli Federico II,Economico,*,1780,51.7
Economico,1185.0,Napoli Parthenope,Economico,*,1034,50.9
Economico,1369.0,Padova,Economico,*,915,61.9
Economico,1233.0,Palermo,Economico,*,507,42.2
Economico,1458.0,Parma,Economico,*,1214,63.2
Economico,1445.0,Pavia,Economico,*,722,65.5
Economico,1326.0,Perugia,Economico,*,425,54.7
Economico,1430.0,Perugia Stranieri,Economico,*,15,46.2
