Color_field,Retribuzione mensile netta,Ateneo,Gruppo disciplinare,Tipo di corso,Numero di laureati,Tasso di occupazione
Informatica e tecnologie ICT,1959.0,Napoli Parthenope,Informatica e tecnologie ICT,*,7,100.0
Informatica e tecnologie ICT,2409.0,Padova,Informatica e tecnologie ICT,*,50,100.0
Informatica e tecnologie ICT,1976.0,Palermo,Informatica e tecnologie ICT,*,9,100.0
Informatica e tecnologie ICT,1751.0,Perugia,Informatica e tecnologie ICT,*,13,100.0
Informatica e tecnologie ICT,2018.0,Piemonte Orientale,Informatica e tecnologie ICT,*,11,100.0
Informatica e tecnologie ICT,2139.0,Pisa,Informatica e tecnologie ICT,*,80,97.4
Informatica e tecnologie ICT,2406.0,Roma Sapienza,Informatica e tecnologie ICT,*,125,94.8
Informatica e tecnologie ICT,2376.0,Roma Tor Vergata,Informatica e tecnologie ICT,*,13,100.0
Informatica e tecnologie ICT,1973.0,Salerno,Informatica e tecnologie ICT,*,119,98.6
Informatica e tecnologie ICT,2154.0,Torino,Informatica e tecnologie ICT,*,73,97.0
Informatica e tecnologie ICT,2574.0,Trento,Informatica e tecnologie ICT,*,88,94.6
Informatica e tecnologie ICT,,Tuscia,Informatica e tecnologie ICT,*,3,
Informatica e tecnologie ICT,2084.0,Udine,Informatica e tecnologie ICT,*,47,88.5
Informatica e tecnologie ICT,2391.0,Venezia Ca’ Foscari,Informatica e tecnologie ICT,*,23,88.9
Informatica e tecnologie ICT,1751.0,Verona,Informatica e tecnologie ICT,*,21,100.0
Informatica e tecnologie ICT,2226.0,*,Informatica e tecnologie ICT,Laurea magistrale biennale,1336,97.0
Informatica e tecnologie ICT,2235.0,Bari,Informatica e tecnologie ICT,Laurea magistrale biennale,46,96.2
Informatica e tecnologie ICT,2213.0,Bologna,Informatica e tecnologie ICT,Laurea magistrale biennale,59,96.4
Informatica e tecnologie ICT,1746.0,Bolzano,Informatica e tecnologie ICT,Laurea magistrale biennale,32,100.0
Informatica e tecnologie ICT,1876.0,Cagliari,Informatica e tecnologie ICT,Laurea magistrale biennale,32,100.0
Informatica e tecnologie ICT,1848.0,Calabria,Informatica e tecnologie ICT,Laurea magistrale biennale,18,100.0
Informatica e tecnologie ICT,2709.0,Camerino,Informatica e tecnologie ICT,Laurea magistrale biennale,37,94.1
Informatica e tecnologie ICT,2352.0,Catania,Informatica e tecnologie ICT,Laurea magistrale biennale,37,94.1
Informatica e tecnologie ICT,2197.0,Firenze,Informatica e tecnologie ICT,Laurea magistrale biennale,10,100.0
Informatica e tecnologie ICT,1917.0,Genova,Informatica e tecnologie ICT,Laurea magistrale biennale,27,100.0
Informatica e tecnologie ICT,2513.0,Insubria,Informatica e tecnologie ICT,Laurea magistrale biennale,24,100.0
Informatica e tecnologie ICT,2076.0,L’Aquila,Informatica e tecnologie ICT,Laurea magistrale biennale,16,100.0
Informatica e tecnologie ICT,,Messina,Informatica e tecnologie ICT,Laurea magistrale biennale,5,
Informatica e tecnologie ICT,2325.0,Milano,Informatica e tecnologie ICT,Laurea magistrale biennale,127,98.5
Informatica e tecnologie ICT,2392.0,Milano Bicocca,Informatica e tecnologie ICT,Laurea magistrale biennale,146,98.6
Informatica e tecnologie ICT,2626.0,Modena e Reggio Emilia,Informatica e tecnologie ICT,Laurea magistrale biennale,8,100.0
Informatica e tecnologie ICT,2334.0,Molise,Informatica e tecnologie ICT,Laurea magistrale biennale,15,100.0
Informatica e tecnologie ICT,2090.0,Napoli Federico II,Informatica e tecnologie ICT,Laurea magistrale biennale,15,77.8
Informatica e tecnologie ICT,1959.0,Napoli Parthenope,Informatica e tecnologie ICT,Laurea magistrale biennale,7,100.0
Informatica e tecnologie ICT,2409.0,Padova,Informatica e tecnologie ICT,Laurea magistrale biennale,50,100.0
Informatica e tecnologie ICT,1976.0,Palermo,Informatica e tecnologie ICT,Laurea magistrale biennale,9,100.0
Informatica e tecnologie ICT,1751.0,Perugia,Informatica e tecnologie ICT,Laurea magistrale biennale,13,100.0
Informatica e tecnologie ICT,2018.0,Piemonte Orientale,Informatica e tecnologie ICT,Laurea magistrale biennale,11,100.0
Informatica e tecnologie ICT,2139.0,Pisa,Informatica e tecnologie ICT,Laurea magistrale biennale,80,97.4
Informatica e tecnologie ICT,2406.0,Roma Sapienza,Informatica e tecnologie ICT,Laurea magistrale biennale,125,94.8
Informatica e tecnologie ICT,2376.0,Roma Tor Vergata,Informatica e tecnologie ICT,Laurea magistrale biennale,13,100.0
Informatica e tecnologie ICT,1973.0,Salerno,Informatica e tecnologie ICT,Laurea magistrale biennale,119,98.6
Informatica e tecnologie ICT,2154.0,Torino,Informatica e tecnologie ICT,Laurea magistrale biennale,73,97.0
Informatica e tecnologie ICT,2574.0,Trento,Informatica e tecnologie ICT,Laurea magistrale biennale,88,94.6
Informatica e tecnologie ICT,,Tuscia,Informatica e tecnologie ICT,Laurea magistrale biennale,3,
Informatica e tecnologie ICT,2084.0,Udine,Informatica e tecnologie ICT,Laurea magistrale biennale,47,88.5
Informatica e tecnologie ICT,2391.0,Venezia Ca’ Foscari,Informatica e tecnologie ICT,Laurea magistrale biennale,23,88.9
Informatica e tecnologie ICT,1751.0,Verona,Informatica e tecnologie ICT,Laurea magistrale biennale,21,100.0
Ingegneria industriale e dell'informazione,2185.0,*,Ingegneria industriale e dell'informazione,*,13041,97.5
Ingegneria industriale e dell'informazione,,Bari,Ingegneria industriale e dell'informazione,*,4,
Ingegneria industriale e dell'informazione,2059.0,Bari Politecnico,Ingegneria industriale e dell'informazione,*,439,98.5
Ingegneria industriale e dell'informazione,2430.0,Basilicata,Ingegneria industriale e dell'informazione,*,22,100.0
Ingegneria industriale e dell'informazione,2228.0,Bergamo,Ingegneria industriale e dell'informazione,*,221,97.6
Ingegneria industriale e dell'informazione,2207.0,Bologna,Ingegneria industriale e dell'informazione,*,934,98.4
Ingegneria industriale e dell'informazione,2310.0,Bolzano,Ingegneria industriale e dell'informazione,*,39,100.0
Ingegneria industriale e dell'informazione,2178.0,Brescia,Ingegneria industriale e dell'informazione,*,223,98.3
Ingegneria industriale e dell'informazione,1924.0,Cagliari,Ingegneria industriale e dell'informazione,*,69,94.6
Ingegneria industriale e dell'informazione,2017.0,Calabria,Ingegneria industriale e dell'informazione,*,222,97.4
Ingegneria industriale e dell'informazione,2021.0,Campania Luigi Vanvitelli,Ingegneria industriale e dell'informazione,*,93,100.0
Ingegneria industriale e dell'informazione,2009.0,Cassino e Lazio Meridionale,Ingegneria industriale e dell'informazione,*,121,92.0
Ingegneria industriale e dell'informazione,2132.0,Catania,Ingegneria industriale e dell'informazione,*,209,97.3
Ingegneria industriale e dell'informazione,1876.0,Catanzaro,Ingegneria industriale e dell'informazione,*,26,88.2
Ingegneria industriale e dell'informazione,2076.0,Ferrara,Ingegneria industriale e dell'informazione,*,74,97.4
Ingegneria industriale e dell'informazione,2134.0,Firenze,Ingegneria industriale e dell'informazione,*,201,98.1
Ingegneria industriale e dell'informazione,2225.0,Genova,Ingegneria industriale e dell'informazione,*,406,97.7
Ingegneria industriale e dell'informazione,2324.0,LIUC Carlo Cattaneo,Ingegneria industriale e dell'informazione,*,68,100.0
Ingegneria industriale e dell'informazione,2150.0,L’Aquila,Ingegneria industriale e dell'informazione,*,157,97.2
Ingegneria industriale e dell'informazione,2011.0,Marche Politecnica,Ingegneria industriale e dell'informazione,*,239,97.8
Ingegneria industriale e dell'informazione,2076.0,Messina,Ingegneria industriale e dell'informazione,*,23,100.0
Ingegneria industriale e dell'informazione,2216.0,Milano Bicocca,Ingegneria industriale e dell'informazione,*,23,100.0
Ingegneria industriale e dell'informazione,2170.0,Modena e Reggio Emilia,Ingegneria industriale e dell'informazione,*,447,98.2
Ingegneria industriale e dell'informazione,2099.0,Napoli Federico II,Ingegneria industriale e dell'informazione,*,992,97.0
Ingegneria industriale e dell'informazione,2190.0,Napoli Parthenope,Ingegneria industriale e dell'informazione,*,41,100.0
Ingegneria industriale e dell'informazione,2255.0,Padova,Ingegneria industriale e dell'informazione,*,986,97.2
Ingegneria industriale e dell'informazione,2053.0,Palermo,Ingegneria industriale e dell'informazione,*,322,98.3
Ingegneria industriale e dell'informazione,2074.0,Parma,Ingegneria industriale e dell'informazione,*,201,95.1
Ingegneria industriale e dell'informazione,2069.0,Pavia,Ingegneria industriale e dell'informazione,*,154,95.3
Ingegneria industriale e dell'informazione,2116.0,Perugia,Ingegneria industriale e dell'informazione,*,83,98.1
Ingegneria industriale e dell'informazione,2143.0,Pisa,Ingegneria industriale e dell'informazione,*,503,97.5
Ingegneria industriale e dell'informazione,2049.0,Reggio Calabria Mediterranea,Ingegneria industriale e dell'informazione,*,40,100.0
Ingegneria industriale e dell'informazione,2239.0,Roma Campus Bio-Medico,Ingegneria industriale e dell'informazione,*,115,92.0
Ingegneria industriale e dell'informazione,2210.0,Roma Sapienza,Ingegneria industriale e dell'informazione,*,1012,98.1
Ingegneria industriale e dell'informazione,2109.0,Roma Tor Vergata,Ingegneria industriale e dell'informazione,*,270,98.3
Ingegneria industriale e dell'informazione,2141.0,Roma Tre,Ingegneria industriale e dell'informazione,*,183,99.1
Ingegneria industriale e dell'informazione,2089.0,Salento,Ingegneria industriale e dell'informazione,*,118,93.3
Ingegneria industriale e dell'informazione,2140.0,Salerno,Ingegneria industriale e dell'informazione,*,206,98.3
Ingegneria industriale e dell'informazione,2034.0,Sannio,Ingegneria industriale e dell'informazione,*,49,94.1
Ingegneria industriale e dell'informazione,2248.0,Siena,Ingegneria industriale e dell'informazione,*,68,97.4
Ingegneria industriale e dell'informazione,2036.0,Torino,Ingegneria industriale e dell'informazione,*,29,100.0
Ingegneria industriale e dell'informazione,2314.0,Torino Politecnico,Ingegneria industriale e dell'informazione,*,2779,97.5
Ingegneria industriale e dell'informazione,2259.0,Trento,Ingegneria industriale e dell'informazione,*,134,100.0
Ingegneria industriale e dell'informazione,2189.0,Trieste,Ingegneria industriale e dell'informazione,*,177,100.0
Ingegneria industriale e dell'informazione,,Tuscia,Ingegneria industriale e dell'informazione,*,10,
Ingegneria industriale e dell'informazione,2242.0,Udine,Ingegneria industriale e dell'informazione,*,143,95.1
Ingegneria industriale e dell'informazione,1667.0,Venezia Ca’ Foscari,Ingegneria industriale e dell'informazione,*,19,75.0
Ingegneria industriale e dell'informazione,2114.0,Verona,Ingegneria industriale e dell'informazione,*,45,100.0
Ingegneria industriale e dell'informazione,2109.0,eCampus - telematica,Ingegneria industriale e dell'informazione,*,102,93.5
Ingegneria industriale e dell'informazione,2185.0,*,Ingegneria industriale e dell'informazione,Laurea magistrale biennale,13041,97.5
Ingegneria industriale e dell'informazione,,Bari,Ingegneria industriale e dell'informazione,Laurea magistrale biennale,4,
Ingegneria industriale e dell'informazione,2059.0,Bari Politecnico,Ingegneria industriale e dell'informazione,Laurea magistrale biennale,439,98.5
Ingegneria industriale e dell'informazione,2430.0,Basilicata,Ingegneria industriale e dell'informazione,Laurea magistrale biennale,22,100.0
Ingegneria industriale e dell'informazione,2228.0,Bergamo,Ingegneria industriale e dell'informazione,Laurea magistrale biennale,221,97.6
Ingegneria industriale e dell'informazione,2207.0,Bologna,Ingegneria industriale e dell'informazione,Laurea magistrale biennale,934,98.4
Ingegneria industriale e dell'informazione,2310.0,Bolzano,Ingegneria industriale e dell'informazione,Laurea magistrale biennale,39,100.0
Ingegneria industriale e dell'informazione,2178.0,Brescia,Ingegneria industriale e dell'informazione,Laurea magistrale biennale,223,98.3
Ingegneria industriale e dell'informazione,1924.0,Cagliari,Ingegneria industriale e dell'informazione,Laurea magistrale biennale,69,94.6
Ingegneria industriale e dell'informazione,2017.0,Calabria,Ingegneria industriale e dell'informazione,Laurea magistrale biennale,222,97.4
Ingegneria industriale e dell'informazione,2021.0,Campania Luigi Vanvitelli,Ingegneria industriale e dell'informazione,Laurea magistrale biennale,93,100.0
Ingegneria industriale e dell'informazione,2009.0,Cassino e Lazio Meridionale,Ingegneria industriale e dell'informazione,Laurea magistrale biennale,121,92.0
Ingegneria industriale e dell'informazione,2132.0,Catania,Ingegneria industriale e dell'informazione,Laurea magistrale biennale,209,97.3
Ingegneria industriale e dell'informazione,1876.0,Catanzaro,Ingegneria industriale e dell'informazione,Laurea magistrale biennale,26,88.2
Ingegneria industriale e dell'informazione,2076.0,Ferrara,Ingegneria industriale e dell'informazione,Laurea magistrale biennale,74,97.4
Ingegneria industriale e dell'informazione,2134.0,Firenze,Ingegneria industriale e dell'informazione,Laurea magistrale biennale,201,98.1
Ingegneria industriale e dell'informazione,2225.0,Genova,Ingegneria industriale e dell'informazione,Laurea magistrale biennale,406,97.7
Ingegneria industriale e dell'informazione,2324.0,LIUC Carlo Cattaneo,Ingegneria industriale e dell'informazione,Laurea magistrale biennale,68,100.0
Ingegneria industriale e dell'informazione,2150.0,L’Aquila,Ingegneria industriale e dell'informazione,Laurea magistrale biennale,157,97.2
Ingegneria industriale e dell'informazione,2011.0,Marche Politecnica,Ingegneria industriale e dell'informazione,Laurea magistrale biennale,239,97.8
Ingegneria industriale e dell'informazione,2076.0,Messina,Ingegneria industriale e dell'informazione,Laurea magistrale biennale,23,100.0
Ingegneria industriale e dell'informazione,2216.0,Milano Bicocca,Ingegneria industriale e dell'informazione,Laurea magistrale biennale,23,100.0
Ingegneria industriale e dell'informazione,2170.0,Modena e Reggio Emilia,Ingegneria industriale e dell'informazione,Laurea magistrale biennale,447,98.2
Ingegneria industriale e dell'informazione,2099.0,Napoli Federico II,Ingegneria industriale e dell'informazione,Laurea magistrale biennale,992,97.0
Ingegneria industriale e dell'informazione,2190.0,Napoli Parthenope,Ingegneria industriale e dell'informazione,Laurea magistrale biennale,41,100.0
Ingegneria industriale e dell'informazione,2255.0,Padova,Ingegneria industriale e dell'informazione,Laurea magistrale biennale,986,97.2
Ingegneria industriale e dell'informazione,2053.0,Palermo,Ingegneria industriale e dell'informazione,Laurea magistrale biennale,322,98.3
Ingegneria industriale e dell'informazione,2074.0,Parma,Ingegneria industriale e dell'informazione,Laurea magistrale biennale,201,95.1
Ingegneria industriale e dell'informazione,2069.0,Pavia,Ingegneria industriale e dell'informazione,Laurea magistrale biennale,154,95.3
Ingegneria industriale e dell'informazione,2116.0,Perugia,Ingegneria industriale e dell'informazione,Laurea magistrale biennale,83,98.1
Ingegneria industriale e dell'informazione,2143.0,Pisa,Ingegneria industriale e dell'informazione,Laurea magistrale biennale,503,97.5
Ingegneria industriale e dell'informazione,2049.0,Reggio Calabria Mediterranea,Ingegneria industriale e dell'informazione,Laurea magistrale biennale,40,100.0
Ingegneria industriale e dell'informazione,2239.0,Roma Campus Bio-Medico,Ingegneria industriale e dell'informazione,Laurea magistrale biennale,115,92.0
Ingegneria industriale e dell'informazione,2210.0,Roma Sapienza,Ingegneria industriale e dell'informazione,Laurea magistrale biennale,1012,98.1
Ingegneria industriale e dell'informazione,2109.0,Roma Tor Vergata,Ingegneria industriale e dell'informazione,Laurea magistrale biennale,270,98.3
Ingegneria industriale e dell'informazione,2141.0,Roma Tre,Ingegneria industriale e dell'informazione,Laurea magistrale biennale,183,99.1
Ingegneria industriale e dell'informazione,2089.0,Salento,Ingegneria industriale e dell'informazione,Laurea magistrale biennale,118,93.3
Ingegneria industriale e dell'informazione,2140.0,Salerno,Ingegneria industriale e dell'informazione,Laurea magistrale biennale,206,98.3
Ingegneria industriale e dell'informazione,2034.0,Sannio,Ingegneria industriale e dell'informazione,Laurea magistrale biennale,49,94.1
Ingegneria industriale e dell'informazione,2248.0,Siena,Ingegneria industriale e dell'informazione,Laurea magistrale biennale,68,97.4
Ingegneria industriale e dell'informazione,2036.0,Torino,Ingegneria industriale e dell'informazione,Laurea magistrale biennale,29,100.0
Ingegneria industriale e dell'informazione,2314.0,Torino Politecnico,Ingegneria industriale e dell'informazione,Laurea magistrale biennale,2779,97.5
Ingegneria industriale e dell'informazione,2259.0,Trento,Ingegneria industriale e dell'informazione,Laurea magistrale biennale,134,100.0
Ingegneria industriale e dell'informazione,2189.0,Trieste,Ingegneria industriale e dell'informazione,Laurea magistrale biennale,177,100.0
Ingegneria industriale e dell'informazione,,Tuscia,Ingegneria industriale e dell'informazione,Laurea magistrale biennale,10,
Ingegneria industriale e dell'informazione,2242.0,Udine,Ingegneria industriale e dell'informazione,Laurea magistrale biennale,143,95.1
Ingegneria industriale e dell'informazione,1667.0,Venezia Ca’ Foscari,Ingegneria industriale e dell'informazione,Laurea magistrale biennale,19,75.0
Ingegneria industriale e dell'informazione,2114.0,Verona,Ingegneria industriale e dell'informazione,Laurea magistrale biennale,45,100.0
Ingegneria industriale e dell'informazione,2109.0,eCampus - telematica,Ingegneria industriale e dell'informazione,Laurea magistrale biennale,102,93.5
Letterario-umanistico,1562.0,*,Letterario-umanistico,*,6605,88.1
Letterario-umanistico,1590.0,Bari,Letterario-umanistico,*,187,88.9
Letterario-umanistico,1514.0,Basilicata,Letterario-umanistico,*,47,90.0
Letterario-umanistico,1501.0,Bergamo,Letterario-umanistico,*,54,93.3
Letterario-umanistico,1551.0,Bologna,Letterario-umanistico,*,831,87.1
Letterario-umanistico,1577.0,Cagliari,Letterario-umanistico,*,89,90.2
Letterario-umanistico,1526.0,Calabria,Letterario-umanistico,*,126,86.9
Letterario-umanistico,1510.0,Campania Luigi Vanvitelli,Letterario-umanistico,*,70,77.5
Letterario-umanistico,1491.0,Cassino e Lazio Meridionale,Letterario-umanistico,*,28,86.7
Letterario-umanistico,1525.0,Catania,Letterario-umanistico,*,159,92.6
Letterario-umanistico,1523.0,Chieti e Pescara,Letterario-umanistico,*,65,76.7
Letterario-umanistico,1566.0,Ferrara,Letterario-umanistico,*,59,84.6
Letterario-umanistico,1585.0,Firenze,Letterario-umanistico,*,176,96.7
Letterario-umanistico,1524.0,Foggia,Letterario-umanistico,*,73,87.5
Letterario-umanistico,1838.0,Genova,Letterario-umanistico,*,86,93.0
Letterario-umanistico,1530.0,L’Aquila,Letterario-umanistico,*,43,81.5
Letterario-umanistico,1533.0,Macerata,Letterario-umanistico,*,84,84.4
Letterario-umanistico,1459.0,Messina,Letterario-umanistico,*,68,77.4
Letterario-umanistico,1598.0,Milano,Letterario-umanistico,*,510,92.7
Letterario-umanistico,1763.0,Milano Vita-Salute S. Raffaele,Letterario-umanistico,*,45,87.5
Letterario-umanistico,1576.0,Modena e Reggio Emilia,Letterario-umanistico,*,11,100.0
Letterario-umanistico,1510.0,Molise,Letterario-umanistico,*,26,65.0
Letterario-umanistico,1557.0,Napoli Benincasa,Letterario-umanistico,*,16,100.0
Letterario-umanistico,1496.0,Napoli Federico II,Letterario-umanistico,*,493,87.2
Letterario-umanistico,1451.0,Napoli L’Orientale,Letterario-umanistico,*,36,78.6
Letterario-umanistico,1622.0,Padova,Letterario-umanistico,*,276,86.0
Letterario-umanistico,1513.0,Palermo,Letterario-umanistico,*,217,88.8
Letterario-umanistico,1507.0,Parma,Letterario-umanistico,*,48,86.4
Letterario-umanistico,1626.0,Pavia,Letterario-umanistico,*,77,94.9
Letterario-umanistico,1513.0,Perugia,Letterario-umanistico,*,65,90.9
Letterario-umanistico,1486.0,Perugia Stranieri,Letterario-umanistico,*,61,96.2
Letterario-umanistico,1603.0,Piemonte Orientale,Letterario-umanistico,*,25,91.7
Letterario-umanistico,1574.0,Pisa,Letterario-umanistico,*,283,83.7
Letterario-umanistico,1561.0,Roma Sapienza,Letterario-umanistico,*,442,89.8
Letterario-umanistico,1564.0,Roma Tor Vergata,Letterario-umanistico,*,85,89.4
Letterario-umanistico,1687.0,Roma Tre,Letterario-umanistico,*,177,83.9
Letterario-umanistico,1519.0,Salento,Letterario-umanistico,*,140,76.4
Letterario-umanistico,1552.0,Salerno,Letterario-umanistico,*,160,84.3
Letterario-umanistico,1388.0,Sassari,Letterario-umanistico,*,74,77.1
Letterario-umanistico,1519.0,Siena,Letterario-umanistico,*,118,87.0
Letterario-umanistico,1501.0,Siena Stranieri,Letterario-umanistico,*,24,100.0
Letterario-umanistico,1600.0,Torino,Letterario-umanistico,*,297,92.0
Letterario-umanistico,1637.0,Trento,Letterario-umanistico,*,94,89.6
Letterario-umanistico,1751.0,Trieste,Letterario-umanistico,*,40,95.7
Letterario-umanistico,1226.0,Tuscia,Letterario-umanistico,*,40,93.8
Letterario-umanistico,1681.0,Udine,Letterario-umanistico,*,30,94.7
Letterario-umanistico,1528.0,Urbino Carlo Bo,Letterario-umanistico,*,50,92.0
Letterario-umanistico,1559.0,Venezia Ca’ Foscari,Letterario-umanistico,*,132,91.4
Letterario-umanistico,1470.0,Verona,Letterario-umanistico,*,73,87.9
Letterario-umanistico,1564.0,eCampus - telematica,Letterario-umanistico,*,195,89.4
Letterario-umanistico,1766.0,*,Letterario-umanistico,Laurea magistrale a ciclo unico,74,95.5
Letterario-umanistico,,Bari,Letterario-umanistico,Laurea magistrale a ciclo unico,4,
Letterario-umanistico,1526.0,Bologna,Letterario-umanistico,Laurea magistrale a ciclo unico,10,100.0
Letterario-umanistico,1576.0,Napoli Benincasa,Letterario-umanistico,Laurea magistrale a ciclo unico,13,100.0
Letterario-umanistico,2001.0,Palermo,Letterario-umanistico,Laurea magistrale a ciclo unico,8,50.0
Letterario-umanistico,1709.0,Roma Tor Vergata,Letterario-umanistico,Laurea magistrale a ciclo unico,6,100.0
Letterario-umanistico,2068.0,Torino,Letterario-umanistico,Laurea magistrale a ciclo unico,20,100.0
Letterario-umanistico,1626.0,Tuscia,Letterario-umanistico,Laurea magistrale a ciclo unico,8,100.0
Letterario-umanistico,,Urbino Carlo Bo,Letterario-umanistico,Laurea magistrale a ciclo unico,5,
Letterario-umanistico,1559.0,*,Letterario-umanistico,Laurea magistrale biennale,6531,88.0
Letterario-umanistico,1592.0,Bari,Letterario-umanistico,Laurea magistrale biennale,183,88.6
Letterario-umanistico,1514.0,Basilicata,Letterario-umanistico,Laurea magistrale biennale,47,90.0
Letterario-umanistico,1501.0,Bergamo,Letterario-umanistico,Laurea magistrale biennale,54,93.3
Letterario-umanistico,1552.0,Bologna,Letterario-umanistico,Laurea magistrale biennale,821,86.9
Letterario-umanistico,1577.0,Cagliari,Letterario-umanistico,Laurea magistrale biennale,89,90.2
Letterario-umanistico,1526.0,Calabria,Letterario-umanistico,Laurea magistrale biennale,126,86.9
Letterario-umanistico,1510.0,Campania Luigi Vanvitelli,Letterario-umanistico,Laurea magistrale biennale,70,77.5
Letterario-umanistico,1491.0,Cassino e Lazio Meridionale,Letterario-umanistico,Laurea magistrale biennale,28,86.7
Letterario-umanistico,1525.0,Catania,Letterario-umanistico,Laurea magistrale biennale,159,92.6
Letterario-umanistico,1523.0,Chieti e Pescara,Letterario-umanistico,Laurea magistrale biennale,65,76.7
Letterario-umanistico,1566.0,Ferrara,Letterario-umanistico,Laurea magistrale biennale,59,84.6
Letterario-umanistico,1585.0,Firenze,Letterario-umanistico,Laurea magistrale biennale,176,96.7
Letterario-umanistico,1524.0,Foggia,Letterario-umanistico,Laurea magistrale biennale,73,87.5
Letterario-umanistico,1838.0,Genova,Letterario-umanistico,Laurea magistrale biennale,86,93.0
Letterario-umanistico,1530.0,L’Aquila,Letterario-umanistico,Laurea magistrale biennale,43,81.5
Letterario-umanistico,1533.0,Macerata,Letterario-umanistico,Laurea magistrale biennale,84,84.4
Letterario-umanistico,1459.0,Messina,Letterario-umanistico,Laurea magistrale biennale,68,77.4
Letterario-umanistico,1598.0,Milano,Letterario-umanistico,Laurea magistrale biennale,510,92.7
Letterario-umanistico,1763.0,Milano Vita-Salute S. Raffaele,Letterario-umanistico,Laurea magistrale biennale,45,87.5
Letterario-umanistico,,Modena e Reggio Emilia,Letterario-umanistico,Laurea magistrale biennale,11,
Letterario-umanistico,1510.0,Molise,Letterario-umanistico,Laurea magistrale biennale,26,65.0
Letterario-umanistico,,Napoli Benincasa,Letterario-umanistico,Laurea magistrale biennale,3,
Letterario-umanistico,1496.0,Napoli Federico II,Letterario-umanistico,Laurea magistrale biennale,493,87.2
Letterario-umanistico,1451.0,Napoli L’Orientale,Letterario-umanistico,Laurea magistrale biennale,36,78.6
Letterario-umanistico,1622.0,Padova,Letterario-umanistico,Laurea magistrale biennale,276,86.0
Letterario-umanistico,1502.0,Palermo,Letterario-umanistico,Laurea magistrale biennale,209,90.4
Letterario-umanistico,1507.0,Parma,Letterario-umanistico,Laurea magistrale biennale,48,86.4
Letterario-umanistico,1626.0,Pavia,Letterario-umanistico,Laurea magistrale biennale,77,94.9
Letterario-umanistico,1513.0,Perugia,Letterario-umanistico,Laurea magistrale biennale,65,90.9
Letterario-umanistico,1486.0,Perugia Stranieri,Letterario-umanistico,Laurea magistrale biennale,61,96.2
Letterario-umanistico,1603.0,Piemonte Orientale,Letterario-umanistico,Laurea magistrale biennale,25,91.7
Letterario-umanistico,1574.0,Pisa,Letterario-umanistico,Laurea magistrale biennale,283,83.7
Letterario-umanistico,1561.0,Roma Sapienza,Letterario-umanistico,Laurea magistrale biennale,442,89.8
Letterario-umanistico,1553.0,Roma Tor Vergata,Letterario-umanistico,Laurea magistrale biennale,79,88.6
Letterario-umanistico,1687.0,Roma Tre,Letterario-umanistico,Laurea magistrale biennale,177,83.9
Letterario-umanistico,1519.0,Salento,Letterario-umanistico,Laurea magistrale biennale,140,76.4
Letterario-umanistico,1552.0,Salerno,Letterario-umanistico,Laurea magistrale biennale,160,84.3
Letterario-umanistico,1388.0,Sassari,Letterario-umanistico,Laurea magistrale biennale,74,77.1
Letterario-umanistico,1519.0,Siena,Letterario-umanistico,Laurea magistrale biennale,118,87.0
Letterario-umanistico,1501.0,Siena Stranieri,Letterario-umanistico,Laurea magistrale biennale,24,100.0
Letterario-umanistico,1554.0,Torino,Letterario-umanistico,Laurea magistrale biennale,277,91.2
Letterario-umanistico,1637.0,Trento,Letterario-umanistico,Laurea magistrale biennale,94,89.6
Letterario-umanistico,1751.0,Trieste,Letterario-umanistico,Laurea magistrale biennale,40,95.7
Letterario-umanistico,1126.0,Tuscia,Letterario-umanistico,Laurea magistrale biennale,32,92.3
Letterario-umanistico,1681.0,Udine,Letterario-umanistico,Laurea magistrale biennale,30,94.7
Letterario-umanistico,1501.0,Urbino Carlo Bo,Letterario-umanistico,Laurea magistrale biennale,45,90.9
Letterario-umanistico,1559.0,Venezia Ca’ Foscari,Letterario-umanistico,Laurea magistrale biennale,132,91.4
Letterario-umanistico,1470.0,Verona,Letterario-umanistico,Laurea magistrale biennale,73,87.9
Letterario-umanistico,1564.0,eCampus - telematica,Letterario-umanistico,Laurea magistrale biennale,195,89.4
Linguistico,1646.0,*,Linguistico,*,6227,92.2
Linguistico,1603.0,Bari,Linguistico,*,108,88.5
Linguistico,,Basilicata,Linguistico,*,2,
Linguistico,1730.0,Bergamo,Linguistico,*,133,97.4
Linguistico,1692.0,Bologna,Linguistico,*,523,94.3
Linguistico,1606.0,Cagliari,Linguistico,*,54,92.9
Linguistico,1464.0,Calabria,Linguistico,*,51,70.8
Linguistico,1603.0,Cassino e Lazio Meridionale,Linguistico,*,41,96.4
Linguistico,1534.0,Catania,Linguistico,*,135,90.0
Linguistico,1595.0,Chieti e Pescara,Linguistico,*,149,84.6
Linguistico,1785.0,Enna Kore,Linguistico,*,21,100.0
Linguistico,1709.0,Ferrara,Linguistico,*,53,92.3
Linguistico,1613.0,Firenze,Linguistico,*,87,92.9
Linguistico,1592.0,Genova,Linguistico,*,112,90.9
Linguistico,1652.0,Insubria,Linguistico,*,29,100.0
Linguistico,1675.0,Macerata,Linguistico,*,143,93.2
Linguistico,1626.0,Messina,Linguistico,*,43,94.1
Linguistico,1644.0,Milano,Linguistico,*,425,93.0
Linguistico,1756.0,Milano IULM,Linguistico,*,67,88.2
Linguistico,1740.0,Modena e Reggio Emilia,Linguistico,*,272,95.8
